SOURCE,DESTINATION,TIMESTAMP,WEIGHT
147,27,730930,1
147,67,730930,1
147,67,730930,1
147,27,730930,1
147,67,730930,1
147,67,730930,1
76,75,730930,1
76,75,730930,1
61,125,730930,1
61,61,730930,1
61,61,730930,1
89,5,730930,1
37,17,730930,1
37,17,730930,1
37,40,730930,1
73,69,730930,1
67,147,730930,1
67,147,730930,1
48,44,730930,1
48,91,730930,1
17,26,730930,1
17,26,730930,1
73,49,730930,1
61,61,730930,1
61,61,730930,1
48,50,730930,1
48,67,730930,1
48,50,730930,1
48,67,730930,1
48,50,730930,1
48,67,730930,1
48,50,730930,1
48,67,730930,1
76,142,730930,1
76,136,730930,1
67,147,730930,1
73,73,730930,1
73,73,730930,1
61,146,730930,1
61,26,730930,1
61,17,730930,1
61,21,730930,1
61,40,730930,1
61,37,730930,1
61,59,730930,1
61,49,730930,1
61,71,730930,1
61,125,730930,1
73,69,730930,1
73,69,730930,1
150,107,730930,1
73,69,730930,1
73,69,730930,1
44,104,730931,1
137,141,730931,1
137,141,730931,1
137,49,730931,1
74,16,730931,1
57,57,730931,1
74,129,730931,1
61,61,730931,1
61,61,730931,1
114,110,730931,1
67,147,730931,1
67,147,730931,1
48,13,730931,1
48,107,730931,1
48,44,730931,1
73,69,730931,1
73,69,730931,1
61,25,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
61,61,730931,1
61,61,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
73,139,730931,1
73,69,730931,1
73,139,730931,1
73,69,730931,1
44,91,730931,1
142,76,730931,1
142,76,730931,1
142,76,730931,1
27,48,730931,1
27,48,730931,1
48,147,730931,1
48,67,730931,1
48,147,730931,1
48,67,730931,1
76,57,730931,1
76,57,730931,1
73,27,730931,1
73,73,730931,1
73,27,730931,1
73,73,730931,1
67,48,730931,1
67,48,730931,1
91,100,730931,1
91,100,730931,1
49,2,730931,1
49,70,730931,1
49,141,730931,1
49,141,730931,1
48,9,730931,1
91,100,730931,1
91,100,730931,1
140,139,730931,1
73,69,730931,1
73,69,730931,1
48,44,730931,1
48,91,730931,1
67,50,730931,1
48,13,730931,1
67,33,730931,1
67,57,730931,1
91,100,730931,1
91,100,730931,1
73,69,730931,1
73,69,730931,1
73,69,730931,1
53,44,730931,1
53,54,730931,1
75,11,730932,1
86,149,730932,1
86,133,730932,1
86,149,730932,1
86,133,730932,1
140,139,730932,1
67,50,730932,1
67,50,730932,1
147,27,730932,1
147,67,730932,1
147,67,730932,1
147,27,730932,1
147,67,730932,1
147,67,730932,1
37,37,730932,1
37,37,730932,1
37,37,730932,1
37,37,730932,1
76,136,730932,1
73,69,730932,1
73,69,730932,1
73,69,730932,1
136,76,730932,1
76,136,730932,1
86,149,730932,1
86,149,730932,1
147,67,730932,1
147,67,730932,1
147,67,730932,1
147,67,730932,1
147,48,730932,1
149,86,730932,1
86,149,730932,1
149,86,730932,1
48,147,730932,1
48,147,730932,1
76,142,730932,1
136,76,730932,1
38,75,730932,1
13,48,730932,1
147,67,730932,1
147,67,730932,1
114,63,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
142,136,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
58,58,730932,1
48,44,730932,1
48,91,730932,1
136,142,730932,1
38,11,730932,1
38,75,730932,1
73,69,730932,1
73,69,730932,1
142,33,730932,1
142,33,730932,1
142,33,730932,1
142,33,730932,1
48,13,730932,1
137,49,730932,1
69,73,730932,1
17,40,730933,1
17,37,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
58,58,730933,1
16,107,730933,1
86,130,730933,1
86,133,730933,1
86,139,730933,1
86,115,730933,1
86,93,730933,1
140,139,730933,1
140,139,730933,1
76,142,730933,1
67,67,730933,1
140,139,730933,1
140,139,730933,1
50,67,730933,1
50,67,730933,1
76,76,730933,1
73,69,730933,1
73,69,730933,1
139,93,730933,1
139,133,730933,1
139,86,730933,1
139,69,730933,1
139,132,730933,1
139,33,730933,1
139,135,730933,1
139,73,730933,1
139,130,730933,1
139,1,730933,1
139,140,730933,1
139,73,730933,1
139,140,730933,1
139,139,730933,1
139,69,730933,1
139,69,730933,1
139,32,730933,1
139,33,730933,1
139,93,730933,1
139,133,730933,1
139,86,730933,1
139,69,730933,1
139,132,730933,1
139,33,730933,1
139,135,730933,1
139,73,730933,1
139,130,730933,1
139,1,730933,1
139,140,730933,1
139,73,730933,1
139,140,730933,1
139,139,730933,1
139,69,730933,1
139,69,730933,1
139,32,730933,1
139,33,730933,1
139,93,730933,1
139,133,730933,1
139,86,730933,1
139,69,730933,1
139,132,730933,1
139,33,730933,1
139,135,730933,1
139,73,730933,1
139,130,730933,1
139,1,730933,1
139,140,730933,1
139,73,730933,1
139,140,730933,1
139,139,730933,1
139,69,730933,1
139,69,730933,1
139,32,730933,1
139,33,730933,1
139,93,730933,1
139,133,730933,1
139,86,730933,1
139,69,730933,1
139,132,730933,1
139,33,730933,1
139,135,730933,1
139,73,730933,1
139,130,730933,1
139,1,730933,1
139,140,730933,1
139,73,730933,1
139,140,730933,1
139,139,730933,1
139,69,730933,1
139,69,730933,1
139,32,730933,1
139,33,730933,1
73,69,730933,1
73,69,730933,1
73,69,730933,1
73,69,730933,1
140,139,730933,1
73,69,730933,1
73,69,730933,1
137,32,730933,1
137,49,730933,1
137,32,730933,1
137,49,730933,1
73,69,730933,1
91,111,730933,1
91,100,730933,1
91,102,730933,1
91,111,730933,1
91,100,730933,1
91,102,730933,1
69,73,730933,1
69,73,730933,1
73,69,730933,1
73,32,730933,1
73,141,730933,1
73,49,730933,1
73,137,730933,1
73,69,730933,1
73,32,730933,1
73,141,730933,1
73,49,730933,1
73,137,730933,1
86,149,730933,1
149,86,730933,1
149,115,730933,1
48,44,730933,1
48,91,730933,1
69,73,730933,1
69,139,730933,1
69,69,730933,1
69,73,730933,1
69,139,730933,1
69,69,730933,1
70,141,730933,1
70,2,730933,1
70,19,730933,1
70,70,730933,1
70,70,730933,1
9,57,730933,1
9,67,730933,1
9,147,730933,1
9,50,730933,1
9,48,730933,1
137,2,730933,1
137,49,730933,1
149,86,730933,1
48,9,730933,1
48,9,730933,1
86,132,730933,1
86,149,730933,1
86,133,730933,1
86,130,730933,1
86,1,730933,1
86,97,730933,1
86,132,730933,1
86,149,730933,1
86,133,730933,1
86,130,730933,1
86,1,730933,1
86,97,730933,1
48,147,730933,1
48,13,730933,1
76,136,730933,1
2,18,730933,1
2,19,730933,1
2,70,730933,1
2,28,730933,1
2,49,730933,1
73,69,730933,1
2,19,730933,1
2,70,730933,1
2,141,730933,1
2,141,730933,1
73,2,730933,1
73,141,730933,1
73,49,730933,1
73,69,730933,1
73,32,730933,1
73,2,730933,1
73,141,730933,1
73,49,730933,1
73,69,730933,1
73,32,730933,1
73,140,730933,1
73,140,730933,1
73,69,730933,1
73,69,730933,1
73,69,730933,1
68,3,730934,1
68,3,730934,1
73,73,730934,1
73,73,730934,1
73,69,730934,1
73,69,730935,1
137,32,730936,1
137,141,730936,1
137,141,730936,1
142,76,730936,1
136,76,730936,1
61,37,730936,1
61,56,730936,1
61,125,730936,1
61,100,730936,1
61,40,730936,1
61,37,730936,1
61,56,730936,1
61,125,730936,1
61,100,730936,1
61,40,730936,1
149,86,730936,1
149,86,730936,1
86,149,730936,1
149,86,730936,1
86,149,730936,1
52,52,730936,1
52,52,730936,1
149,86,730936,1
76,57,730936,1
86,149,730936,1
147,67,730936,1
147,67,730936,1
147,67,730936,1
147,67,730936,1
137,49,730936,1
137,141,730936,1
137,141,730936,1
142,76,730936,1
142,76,730936,1
75,11,730936,1
75,38,730936,1
75,38,730936,1
75,38,730936,1
75,38,730936,1
44,91,730936,1
44,100,730936,1
9,67,730936,1
9,147,730936,1
9,50,730936,1
9,48,730936,1
75,76,730936,1
75,76,730936,1
67,9,730936,1
57,76,730936,1
57,142,730936,1
149,133,730936,1
149,133,730936,1
70,141,730936,1
70,2,730936,1
70,49,730936,1
28,70,730936,1
49,59,730936,1
17,25,730937,1
17,26,730937,1
142,57,730937,1
142,33,730937,1
142,76,730937,1
142,76,730937,1
142,57,730937,1
142,33,730937,1
142,76,730937,1
142,76,730937,1
57,76,730937,1
57,142,730937,1
9,50,730937,1
9,48,730937,1
48,13,730937,1
48,44,730937,1
48,91,730937,1
137,49,730937,1
137,32,730937,1
137,141,730937,1
137,32,730937,1
137,141,730937,1
57,76,730937,1
57,142,730937,1
11,75,730937,1
57,76,730937,1
57,142,730937,1
107,84,730937,1
107,84,730937,1
73,69,730937,1
73,69,730937,1
137,49,730937,1
137,141,730937,1
137,49,730937,1
137,141,730937,1
48,67,730937,1
48,67,730937,1
7,75,730937,1
7,11,730937,1
76,75,730937,1
76,75,730937,1
76,75,730937,1
76,75,730937,1
48,67,730937,1
48,67,730937,1
48,67,730937,1
48,67,730937,1
76,75,730937,1
76,75,730937,1
75,110,730937,1
75,110,730937,1
48,67,730937,1
48,147,730937,1
48,50,730937,1
48,9,730937,1
48,67,730937,1
48,147,730937,1
48,50,730937,1
48,9,730937,1
49,141,730937,1
49,2,730937,1
49,70,730937,1
49,137,730937,1
49,137,730937,1
67,50,730937,1
67,9,730937,1
48,13,730937,1
61,125,730937,1
61,125,730937,1
75,76,730937,1
142,57,730937,1
142,33,730937,1
142,76,730937,1
142,76,730937,1
49,2,730937,1
49,70,730937,1
49,141,730937,1
49,141,730937,1
49,141,730937,1
49,2,730937,1
49,70,730937,1
107,84,730938,1
107,84,730938,1
57,76,730938,1
57,142,730938,1
57,76,730938,1
57,142,730938,1
49,70,730938,1
49,49,730938,1
49,49,730938,1
78,107,730938,1
57,57,730938,1
66,122,730938,1
66,96,730938,1
66,78,730938,1
49,59,730938,1
67,50,730938,1
67,50,730938,1
50,67,730938,1
50,67,730938,1
57,76,730938,1
57,142,730938,1
67,147,730938,1
67,147,730938,1
50,57,730938,1
50,67,730938,1
50,147,730938,1
50,48,730938,1
50,9,730938,1
67,50,730938,1
67,50,730938,1
67,147,730938,1
67,147,730938,1
67,50,730938,1
48,67,730938,1
48,147,730938,1
48,50,730938,1
48,9,730938,1
48,67,730938,1
48,147,730938,1
48,50,730938,1
48,9,730938,1
9,48,730938,1
100,91,730938,1
73,69,730938,1
73,69,730938,1
75,91,730938,1
61,25,730938,1
61,146,730938,1
9,57,730938,1
9,67,730938,1
9,147,730938,1
9,50,730938,1
9,48,730938,1
76,142,730938,1
53,127,730938,1
53,129,730938,1
53,107,730938,1
53,54,730938,1
53,38,730938,1
53,38,730938,1
57,33,730938,1
38,17,730938,1
38,73,730938,1
48,50,730938,1
61,146,730938,1
61,25,730938,1
142,76,730938,1
142,57,730938,1
142,57,730938,1
142,33,730938,1
142,33,730938,1
49,19,730938,1
49,141,730938,1
49,2,730938,1
49,70,730938,1
49,137,730938,1
49,137,730938,1
75,38,730938,1
75,38,730938,1
137,141,730938,1
137,32,730938,1
137,49,730938,1
137,66,730938,1
137,151,730938,1
137,29,730938,1
137,141,730938,1
137,32,730938,1
137,49,730938,1
137,66,730938,1
137,151,730938,1
137,29,730938,1
57,76,730938,1
57,142,730938,1
57,76,730938,1
57,142,730938,1
44,44,730938,1
73,69,730939,1
73,69,730939,1
73,49,730939,1
17,38,730939,1
33,57,730939,1
57,33,730939,1
142,76,730939,1
142,76,730939,1
142,76,730939,1
38,75,730939,1
142,76,730939,1
142,76,730939,1
48,13,730939,1
13,48,730939,1
142,33,730939,1
61,125,730939,1
67,147,730939,1
67,50,730939,1
67,48,730939,1
67,9,730939,1
67,147,730939,1
67,50,730939,1
67,48,730939,1
67,9,730939,1
75,38,730939,1
61,125,730939,1
61,125,730939,1
38,75,730939,1
69,73,730939,1
76,136,730939,1
75,76,730939,1
147,48,730939,1
91,111,730939,1
91,111,730939,1
48,147,730939,1
149,86,730939,1
76,75,730939,1
76,75,730939,1
76,75,730939,1
76,75,730939,1
48,13,730939,1
33,142,730939,1
75,38,730939,1
91,100,730939,1
91,111,730939,1
91,100,730939,1
91,111,730939,1
76,33,730939,1
76,33,730939,1
76,33,730939,1
149,86,730939,1
149,86,730939,1
33,17,730939,1
33,142,730939,1
33,142,730940,1
76,33,730940,1
9,67,730940,1
9,67,730940,1
137,49,730940,1
137,49,730940,1
75,38,730940,1
76,33,730940,1
137,141,730940,1
137,2,730940,1
137,29,730940,1
137,49,730940,1
137,29,730940,1
137,49,730940,1
91,104,730940,1
91,111,730940,1
91,102,730940,1
91,44,730940,1
91,104,730940,1
91,111,730940,1
91,102,730940,1
91,44,730940,1
76,33,730940,1
76,33,730940,1
9,67,730940,1
9,147,730940,1
9,50,730940,1
9,48,730940,1
73,69,730940,1
76,57,730940,1
76,57,730940,1
73,69,730940,1
73,69,730940,1
73,69,730940,1
73,69,730940,1
75,110,730940,1
73,69,730940,1
149,97,730940,1
149,97,730940,1
75,38,730940,1
111,104,730940,1
111,111,730940,1
111,102,730940,1
111,44,730940,1
111,91,730940,1
111,104,730940,1
111,111,730940,1
111,102,730940,1
111,44,730940,1
111,91,730940,1
122,107,730940,1
149,97,730940,1
149,97,730940,1
76,33,730940,1
110,75,730940,1
111,104,730940,1
111,111,730940,1
111,102,730940,1
111,44,730940,1
111,91,730940,1
67,147,730940,1
67,147,730940,1
122,107,730940,1
76,50,730940,1
91,111,730940,1
48,44,730940,1
48,91,730940,1
76,33,730940,1
76,33,730940,1
16,27,730940,1
86,115,730940,1
86,115,730940,1
86,115,730940,1
86,115,730940,1
70,141,730940,1
70,2,730940,1
70,19,730940,1
70,70,730940,1
70,70,730940,1
32,18,730940,1
32,32,730940,1
32,137,730940,1
32,139,730940,1
32,141,730940,1
32,68,730940,1
32,66,730940,1
32,4,730940,1
32,49,730940,1
32,69,730940,1
32,20,730940,1
32,18,730940,1
32,32,730940,1
32,137,730940,1
32,139,730940,1
32,141,730940,1
32,68,730940,1
32,66,730940,1
32,4,730940,1
32,49,730940,1
32,69,730940,1
32,20,730940,1
32,18,730940,1
32,32,730940,1
32,137,730940,1
32,139,730940,1
32,141,730940,1
32,68,730940,1
32,66,730940,1
32,4,730940,1
32,49,730940,1
32,69,730940,1
32,20,730940,1
73,69,730940,1
73,69,730940,1
73,69,730940,1
73,69,730940,1
73,69,730940,1
73,69,730940,1
73,69,730940,1
73,69,730940,1
2,18,730941,1
2,19,730941,1
2,70,730941,1
2,28,730941,1
2,49,730941,1
53,54,730941,1
53,107,730941,1
53,107,730941,1
33,142,730941,1
76,33,730941,1
122,107,730941,1
122,107,730941,1
122,107,730941,1
76,33,730941,1
49,32,730943,1
49,49,730943,1
49,49,730943,1
53,77,730943,1
61,61,730943,1
61,61,730943,1
48,13,730943,1
67,9,730943,1
61,61,730943,1
61,61,730943,1
27,52,730943,1
150,107,730943,1
27,16,730943,1
142,33,730943,1
76,33,730943,1
76,33,730943,1
137,49,730943,1
27,16,730943,1
61,61,730943,1
61,61,730943,1
142,136,730943,1
142,136,730943,1
61,61,730943,1
61,61,730943,1
53,77,730943,1
57,33,730943,1
57,38,730943,1
57,38,730943,1
76,75,730943,1
76,75,730943,1
57,142,730943,1
57,76,730943,1
57,76,730943,1
96,62,730943,1
96,47,730943,1
96,110,730943,1
48,13,730943,1
67,9,730943,1
67,9,730943,1
73,69,730943,1
33,142,730943,1
33,38,730943,1
33,38,730943,1
73,140,730943,1
73,69,730943,1
73,69,730943,1
57,76,730943,1
57,142,730943,1
54,107,730944,1
76,33,730944,1
49,7,730944,1
49,25,730944,1
49,25,730944,1
57,33,730944,1
57,38,730944,1
57,38,730944,1
61,17,730944,1
61,17,730944,1
61,17,730944,1
142,33,730944,1
44,33,730944,1
67,147,730944,1
67,147,730944,1
67,147,730944,1
142,33,730944,1
48,9,730944,1
48,9,730944,1
48,13,730944,1
48,9,730944,1
48,9,730944,1
122,129,730944,1
76,142,730944,1
76,136,730944,1
44,33,730944,1
9,67,730944,1
9,147,730944,1
7,75,730944,1
7,11,730944,1
7,11,730944,1
76,142,730944,1
76,57,730944,1
76,142,730944,1
76,57,730944,1
76,142,730944,1
76,57,730944,1
76,142,730944,1
76,57,730944,1
53,77,730944,1
75,11,730944,1
75,7,730944,1
89,5,730944,1
89,5,730944,1
142,136,730944,1
53,107,730944,1
53,107,730944,1
137,141,730944,1
137,2,730944,1
67,9,730944,1
136,67,730944,1
136,67,730944,1
136,67,730944,1
136,67,730944,1
96,40,730944,1
96,40,730944,1
122,129,730945,1
58,33,730945,1
57,57,730945,1
16,84,730945,1
61,17,730945,1
61,37,730945,1
61,56,730945,1
61,125,730945,1
61,100,730945,1
61,40,730945,1
61,37,730945,1
61,56,730945,1
61,125,730945,1
61,100,730945,1
61,40,730945,1
69,73,730945,1
44,104,730945,1
44,104,730945,1
9,67,730945,1
76,142,730945,1
76,142,730945,1
114,63,730945,1
73,69,730945,1
73,69,730945,1
69,73,730945,1
44,91,730945,1
44,91,730945,1
73,69,730945,1
73,69,730945,1
133,149,730945,1
133,149,730945,1
73,73,730945,1
73,73,730945,1
73,69,730945,1
73,69,730945,1
73,73,730945,1
73,73,730945,1
73,73,730945,1
73,69,730945,1
69,73,730945,1
69,73,730945,1
69,73,730945,1
69,73,730945,1
69,73,730945,1
69,73,730945,1
57,76,730945,1
57,142,730945,1
57,76,730945,1
57,142,730945,1
73,69,730945,1
52,52,730945,1
73,69,730945,1
66,68,730945,1
142,76,730945,1
75,7,730945,1
75,11,730945,1
104,111,730945,1
9,67,730945,1
9,67,730945,1
9,67,730945,1
9,67,730945,1
67,9,730945,1
73,69,730945,1
73,69,730945,1
73,69,730945,1
73,69,730945,1
9,67,730945,1
67,147,730945,1
142,33,730945,1
142,33,730945,1
67,9,730946,1
67,9,730946,1
122,107,730946,1
86,87,730946,1
86,115,730946,1
86,115,730946,1
57,57,730946,1
57,57,730946,1
57,57,730946,1
57,57,730946,1
73,69,730946,1
73,69,730946,1
73,69,730946,1
73,69,730946,1
73,69,730946,1
73,69,730946,1
57,57,730946,1
130,133,730946,1
130,133,730946,1
130,133,730946,1
142,33,730946,1
122,107,730946,1
44,150,730946,1
33,142,730946,1
33,67,730946,1
67,9,730946,1
9,67,730946,1
67,33,730946,1
147,67,730946,1
147,67,730946,1
147,67,730946,1
147,67,730946,1
147,67,730946,1
147,67,730946,1
142,136,730946,1
73,69,730946,1
73,69,730946,1
73,69,730946,1
73,69,730946,1
61,61,730946,1
61,61,730946,1
73,69,730946,1
73,69,730946,1
61,25,730946,1
9,67,730946,1
9,67,730946,1
50,57,730946,1
50,67,730946,1
50,147,730946,1
50,48,730946,1
50,9,730946,1
73,69,730946,1
73,69,730946,1
49,2,730946,1
49,70,730946,1
61,61,730946,1
61,61,730946,1
52,135,730946,1
52,135,730946,1
89,5,730946,1
89,5,730946,1
52,135,730946,1
74,127,730946,1
74,129,730946,1
147,67,730946,1
147,48,730946,1
147,50,730946,1
147,9,730946,1
147,67,730946,1
147,48,730946,1
147,50,730946,1
147,9,730946,1
147,67,730946,1
147,48,730946,1
147,50,730946,1
147,9,730946,1
136,67,730946,1
136,67,730946,1
136,67,730946,1
136,67,730946,1
9,147,730946,1
9,67,730946,1
9,50,730946,1
9,48,730946,1
9,67,730946,1
9,50,730946,1
9,48,730946,1
73,69,730946,1
9,147,730946,1
9,67,730946,1
9,50,730946,1
9,48,730946,1
9,67,730946,1
9,50,730946,1
9,48,730946,1
73,69,730946,1
67,9,730946,1
67,9,730946,1
67,57,730946,1
67,57,730946,1
67,147,730946,1
33,67,730946,1
33,142,730946,1
33,67,730946,1
57,57,730946,1
57,57,730946,1
17,107,730947,1
17,21,730947,1
91,84,730947,1
17,107,730947,1
17,21,730947,1
142,136,730947,1
57,76,730947,1
57,142,730947,1
57,33,730947,1
57,33,730947,1
49,73,730947,1
75,11,730947,1
75,7,730947,1
73,49,730947,1
73,49,730947,1
76,57,730947,1
9,67,730947,1
73,49,730947,1
73,49,730947,1
73,69,730947,1
73,69,730947,1
69,73,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
142,33,730947,1
44,104,730947,1
44,111,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
73,123,730947,1
73,69,730947,1
73,123,730947,1
73,69,730947,1
73,123,730947,1
73,69,730947,1
73,123,730947,1
76,33,730947,1
142,76,730947,1
114,81,730947,1
73,69,730947,1
73,69,730947,1
76,57,730947,1
76,142,730947,1
76,142,730947,1
114,81,730947,1
114,81,730947,1
114,81,730947,1
70,141,730947,1
70,2,730947,1
70,19,730947,1
70,70,730947,1
70,70,730947,1
125,58,730947,1
2,19,730947,1
2,70,730947,1
74,72,730947,1
9,48,730947,1
73,69,730947,1
73,69,730947,1
73,69,730947,1
76,57,730947,1
86,133,730948,1
86,87,730948,1
76,33,730948,1
73,69,730949,1
73,69,730949,1
73,69,730949,1
53,77,730949,1
27,147,730949,1
107,84,730949,1
44,33,730950,1
2,32,730950,1
2,19,730950,1
2,70,730950,1
2,32,730950,1
2,19,730950,1
2,70,730950,1
2,32,730950,1
2,19,730950,1
2,70,730950,1
2,32,730950,1
2,19,730950,1
2,70,730950,1
107,84,730950,1
67,50,730950,1
67,9,730950,1
48,44,730950,1
48,91,730950,1
48,9,730950,1
107,84,730950,1
73,69,730950,1
73,69,730950,1
73,69,730950,1
73,69,730950,1
73,69,730950,1
75,38,730950,1
73,69,730950,1
27,147,730950,1
27,147,730950,1
27,147,730950,1
27,147,730950,1
125,61,730950,1
61,61,730950,1
61,61,730950,1
38,75,730950,1
73,49,730950,1
73,49,730950,1
142,136,730950,1
75,38,730950,1
75,38,730950,1
73,69,730950,1
48,67,730950,1
48,147,730950,1
48,50,730950,1
48,9,730950,1
48,67,730950,1
48,147,730950,1
48,50,730950,1
48,9,730950,1
73,69,730950,1
75,38,730950,1
125,61,730950,1
61,125,730950,1
48,13,730950,1
38,75,730950,1
75,38,730950,1
27,147,730950,1
73,69,730950,1
73,69,730950,1
67,147,730950,1
67,147,730950,1
75,38,730950,1
100,104,730950,1
100,111,730950,1
100,104,730950,1
100,111,730950,1
100,104,730950,1
100,111,730950,1
100,104,730950,1
100,111,730950,1
73,69,730950,1
84,107,730950,1
84,107,730950,1
68,3,730950,1
49,49,730950,1
73,69,730950,1
52,135,730951,1
52,135,730951,1
58,33,730951,1
107,84,730951,1
58,125,730951,1
49,19,730951,1
49,2,730951,1
49,70,730951,1
75,38,730951,1
103,117,730951,1
103,125,730951,1
103,58,730951,1
103,103,730951,1
44,91,730951,1
44,104,730951,1
44,111,730951,1
38,75,730951,1
52,135,730951,1
75,38,730951,1
75,38,730951,1
136,47,730951,1
75,38,730951,1
75,38,730951,1
142,136,730951,1
76,75,730951,1
76,75,730951,1
38,75,730951,1
38,75,730951,1
75,76,730951,1
76,136,730951,1
102,111,730951,1
50,57,730951,1
50,67,730951,1
50,147,730951,1
50,48,730951,1
50,9,730951,1
73,69,730951,1
61,125,730951,1
61,25,730951,1
76,136,730951,1
76,136,730951,1
73,49,730951,1
73,49,730951,1
73,49,730951,1
73,49,730951,1
69,73,730951,1
73,69,730951,1
141,49,730951,1
141,2,730951,1
141,70,730951,1
141,19,730951,1
53,107,730951,1
53,107,730951,1
76,75,730951,1
76,75,730951,1
76,136,730951,1
32,32,730951,1
75,38,730951,1
52,135,730951,1
52,135,730951,1
52,135,730951,1
48,13,730951,1
2,19,730951,1
2,70,730951,1
73,69,730951,1
57,57,730951,1
73,73,730951,1
73,73,730951,1
75,38,730952,1
32,32,730952,1
73,69,730952,1
75,38,730952,1
87,115,730952,1
44,104,730952,1
27,27,730952,1
27,27,730952,1
122,107,730952,1
75,38,730952,1
44,33,730952,1
67,147,730952,1
67,50,730952,1
67,48,730952,1
67,9,730952,1
67,147,730952,1
67,50,730952,1
67,48,730952,1
67,9,730952,1
122,107,730952,1
73,69,730952,1
142,33,730952,1
76,142,730952,1
76,142,730952,1
136,67,730952,1
73,73,730952,1
73,73,730952,1
136,142,730952,1
136,142,730952,1
73,69,730952,1
73,49,730952,1
53,54,730952,1
147,67,730952,1
147,48,730952,1
147,50,730952,1
147,9,730952,1
147,67,730952,1
147,48,730952,1
147,50,730952,1
147,9,730952,1
67,50,730952,1
67,9,730952,1
147,67,730952,1
147,48,730952,1
147,50,730952,1
147,9,730952,1
147,67,730952,1
147,48,730952,1
147,50,730952,1
147,9,730952,1
147,67,730952,1
147,48,730952,1
147,50,730952,1
147,9,730952,1
73,73,730952,1
73,73,730952,1
48,13,730952,1
73,73,730952,1
73,73,730952,1
27,27,730952,1
27,27,730952,1
44,33,730952,1
50,57,730952,1
50,67,730952,1
50,147,730952,1
50,48,730952,1
50,9,730952,1
69,69,730952,1
73,69,730952,1
73,69,730952,1
122,78,730952,1
48,13,730952,1
57,57,730953,1
122,107,730953,1
122,107,730953,1
122,78,730953,1
61,17,730953,1
61,17,730953,1
67,50,730953,1
67,50,730953,1
61,146,730953,1
61,125,730953,1
142,136,730953,1
142,76,730953,1
61,125,730953,1
61,125,730953,1
73,69,730953,1
75,38,730953,1
44,91,730953,1
69,73,730953,1
49,137,730953,1
49,141,730953,1
49,2,730953,1
49,70,730953,1
49,2,730953,1
49,70,730953,1
68,3,730953,1
68,3,730953,1
75,38,730953,1
142,38,730953,1
142,38,730953,1
61,125,730953,1
38,75,730953,1
38,75,730953,1
38,75,730953,1
73,73,730953,1
73,73,730953,1
48,13,730953,1
75,38,730953,1
75,38,730953,1
75,38,730953,1
75,38,730953,1
49,59,730954,1
75,38,730954,1
86,115,730954,1
86,148,730954,1
86,133,730954,1
86,93,730954,1
142,38,730954,1
49,49,730954,1
75,38,730954,1
75,38,730954,1
75,38,730954,1
75,38,730954,1
142,33,730954,1
142,33,730954,1
130,132,730954,1
130,1,730954,1
130,97,730954,1
130,132,730954,1
130,1,730954,1
130,97,730954,1
73,69,730954,1
73,69,730954,1
67,9,730954,1
75,38,730954,1
75,38,730954,1
48,13,730954,1
86,115,730954,1
86,115,730954,1
86,115,730954,1
86,115,730954,1
86,115,730954,1
86,115,730954,1
9,57,730954,1
9,67,730954,1
9,147,730954,1
9,50,730954,1
9,48,730954,1
70,141,730954,1
70,2,730954,1
70,19,730954,1
70,70,730954,1
70,70,730954,1
67,38,730954,1
67,38,730954,1
149,135,730954,1
49,141,730954,1
49,2,730954,1
49,70,730954,1
49,141,730954,1
49,2,730954,1
49,70,730954,1
149,135,730954,1
149,135,730954,1
49,141,730954,1
49,70,730954,1
49,28,730954,1
49,32,730954,1
49,19,730954,1
49,18,730954,1
49,29,730954,1
49,137,730954,1
49,137,730954,1
147,67,730954,1
147,48,730954,1
147,50,730954,1
147,9,730954,1
147,67,730954,1
147,48,730954,1
147,50,730954,1
147,9,730954,1
69,73,730954,1
73,73,730954,1
73,73,730954,1
86,115,730955,1
86,115,730955,1
73,73,730956,1
73,73,730956,1
73,73,730956,1
73,73,730956,1
73,73,730956,1
73,73,730956,1
73,73,730956,1
73,73,730956,1
53,69,730956,1
11,75,730957,1
61,25,730957,1
50,57,730957,1
50,67,730957,1
50,147,730957,1
50,48,730957,1
50,9,730957,1
38,75,730957,1
61,49,730957,1
147,48,730957,1
147,48,730957,1
75,38,730957,1
